CustomerID;CustomerState;CustomerSurname;CustomerFirstname;NumberOfEmployees
2226;Oregon;Armour;Rosalia;6
6095;Oregon;Arredondo;Frances;5
9230;Oregon;Ary;Jeanie;4
1507;Oregon;Ary;Leonora;4
14249;Oregon;Asmundstad;Marguerite;8
9635;Oregon;Ault;Jacquline;12
5852;Oregon;Ayotte;Doug;4
8188;Oregon;Azcarate;Charlene;7
8807;Oregon;Bachman;Delbert;8
15221;Oregon;Bailey;Kathie;5
2949;Oregon;Balbutin;Kevin;5
6365;Oregon;Bales;Brittany;2
12490;Oregon;Balleo;Victor;1
1238;Oregon;Barney;Danny;5
18054;Oregon;Barone;Naoma;2
17635;Oregon;Basile;Darleen;2
1262;Oregon;Bates;Josephine Joanne A;5
4149;Oregon;Baustista;Elma;3
13824;Oregon;Bee;Katrina;4
3195;Oregon;Belinge;Jauna;6
2475;Oregon;Bell;Lila;5
18236;Oregon;Berens;Elaina;4
3353;Oregon;Berger;Dian;4
4820;Oregon;Bergesen;Sareena;6
7602;Oregon;Bernacchi;Jerome;4
17107;Oregon;Bernard;Caroline;5
556;Oregon;Biachi;Brendan;4
19115;Oregon;Bidelman;Kelley;4
10684;Oregon;Bihl;Maryfrances;1
10489;Oregon;Billingsley;Chuck;5
12407;Oregon;Black;Merrie;6
1508;Oregon;Blackstock;Sheldon;5
4737;Oregon;Blanc;Ali;2
12526;Oregon;Bleakley;Gladys;7
710;Oregon;Block;Rory;8
7802;Oregon;Blue;Kortney;8
6674;Oregon;Blunt;Anna-lee;7
14019;Oregon;Bolles;Everett;4
14702;Oregon;Bond;Pasquale;4
15647;Oregon;Bontiglio;Corrie;3
2812;Oregon;Booms;Desiderio;5
13213;Oregon;Bostwick;Jalexis;3
5143;Oregon;Boushey;Cathie;9
4215;Oregon;Boustead;Silvia;3
17063;Oregon;Bowley;Karyn;7
2253;Oregon;Brady, Jr.;Efraim;6
17369;Oregon;Brandenburg;Janice;4
6012;Oregon;Braningan;Mimi;7
9574;Oregon;Bravo;Alison;6
2887;Oregon;Breder;Leona;8
9947;Oregon;Breen;Allyson;7
803;Oregon;Breer;Tonya;4
19440;Oregon;Brennan;Liza Marie;3
4078;Oregon;Brew;Ashlie;2
5779;Oregon;Brew;Herman;3
10111;Oregon;Brice;Sze-yih (Ray);8
7696;Oregon;Brickley;Lillie;6
17324;Oregon;Briganti;Haider;7
12608;Oregon;Browne;Shih-yin;3
1001;Oregon;Buch;Masao;5
4113;Oregon;Bukias;Vaughn;3
11100;Oregon;Burton;Delfino;6
11111;Oregon;Cabezzas;Singh;3
16326;Oregon;Cadwell;Ricky;7
14992;Oregon;Caffano;Julian;4
10081;Oregon;Caise;Muffy;8
11607;Oregon;Calicura;Kerry;8
9692;Oregon;Camplese;Everette;8
19026;Oregon;Canonica;Emerald;1
19616;Oregon;Carbajel, Jr.;Lea;2
15950;Oregon;Cardosa;Rosalina;4
4025;Oregon;Carey;Karel;5
17988;Oregon;Carol;Sandra;2
5390;Oregon;Caron;Erma;8
1923;Oregon;Carothers;Tara;9
5335;Oregon;Carroll;Carol Ann;2
154;Oregon;Cartwright;Jilleane;7
12625;Oregon;Casaus;Leo;8
7891;Oregon;Cedeno;Maxwell;7
16657;Oregon;Cellini;Bryan;2
12304;Oregon;Cellini;Suzann;3
8547;Oregon;Chano;Creta;9
1183;Oregon;Chard;Randee;7
7676;Oregon;Chumney;Lanna;4
1776;Oregon;Clay;Van;9
16121;Oregon;Clement;Marshall;7
8000;Oregon;Cody;Keith;2
13688;Oregon;Coenen;Derwin;7
898;Oregon;Coffman;Alison;7
3799;Oregon;Colombana;Lorriene;8
19064;Oregon;Colombini;J. Michael;3
1203;Oregon;Colombo;Ada;5
8181;Oregon;Conant;Maeve;7
14400;Oregon;Corey;Nichole;4
11632;Oregon;Cornish;Chase;2
10877;Oregon;Costa;Carmenia;6
4880;Oregon;Craver;Liliette;5
5728;Oregon;Crenshaw;Tami;6
4508;Oregon;Crook;Ed;4
12111;Oregon;Crookshanks;Florianne;7
2807;Oregon;Cullinane;Katherine;8
3727;Oregon;Curtis;Lawrence;4
9991;Oregon;Cutler;Silvia;1
5515;Oregon;Dale;Myrtle;7
12976;Oregon;Daniel;Sharona;5
9272;Oregon;Daniels;Kameron;8
5037;Oregon;Darrell;Baljeet;5
11997;Oregon;Debekker;Joshua;6
408;Oregon;Dehart;G. Elaine;6
11196;Oregon;Dephillipo;Janell;5
513;Oregon;Desai;Anne-Marie;8
6141;Oregon;Devoe;Jenni;3
14038;Oregon;Digennaro;Ella;9
14502;Oregon;Dismuke;Vichy;5
9042;Oregon;Dissette;Veena;8
12256;Oregon;Dixson;Johnetta;6
13440;Oregon;Dotson;Yehoshua;1
2033;Oregon;Dull;Monika;5
7509;Oregon;Dutson;Alena;4
17993;Oregon;East;Kiyo;4
2495;Oregon;Eberhart;Nellie Jean;5
8636;Oregon;Ebers;Laurona;4
7866;Oregon;Ehrlich;Darleen;3
433;Oregon;Eichelkraut;Myriam;3
4573;Oregon;Emerson;Lyall;7
7954;Oregon;Eurich;Louisa;4
10462;Oregon;Evens;Huie Nook Yen;5
11858;Oregon;Fair;Sandy;3
13282;Oregon;Ferrill;Mallie;2
9060;Oregon;Fidler;Vertrice;5
15900;Oregon;Fien;Fahim;4
7023;Oregon;Gallagher;Abbie;10
14538;Oregon;Gallardo;Mosha;3
2827;Oregon;Garcia;Hattie;3
8479;Oregon;Garrison;Ronny;4
1660;Oregon;Gervasi;Arthur;7
9416;Oregon;Gettie;Della;6
16419;Oregon;Gilbreath;Marlin;1
17405;Oregon;Gilliland;Shae;4
15944;Oregon;Golberg;Jenelle;6
14882;Oregon;Gottier;Gunar;5
446;Oregon;Goudreau;Diamonte;9
12719;Oregon;Gray;Paula;7
3211;Oregon;Grenemyer;Verla;7
6983;Oregon;Griffith;Geri;5
2734;Oregon;Hagemann;Adria;6
3283;Oregon;Hager;Marjory;5
19611;Oregon;Hahn;Guadalupe (Lou);1
13751;Oregon;Haines;Janell;5
7079;Oregon;Hamburg;Adeline;3
12064;Oregon;Hanold;Gretel;5
3414;Oregon;Hargis;Krystle;3
10616;Oregon;Harrington;Kayla;8
16797;Oregon;Hayworth;Adele;4
16239;Oregon;Hayworth;Freda;5
16119;Oregon;Heath;Tuyen;6
16186;Oregon;Hemmings;Vance;3
3023;Oregon;Herren;Roseli;4
11061;Oregon;Hetrick;Janie;2
7670;Oregon;Hetrick;Merle;7
9499;Oregon;Hewton, Sr.;Lavona;3
16840;Oregon;Higgins;Vangie;3
12715;Oregon;Higgs;Lenore;5
4305;Oregon;Hirschboeck;Betty;6
18633;Oregon;Hoblin;Lavonne;2
2013;Oregon;Hodgson;Maya;7
18037;Oregon;Holcomb;Antonio;2
1111;Oregon;Hollar;Cardona;4
11669;Oregon;Horne;Jovita;9
10583;Oregon;Howard;D. Teddie;5
8368;Oregon;Hughan;H. Virginia;9
17182;Oregon;Hyland;Carl;3
1479;Oregon;Inman;Ofelia;5
13823;Oregon;Irvin;Jauna;5
18883;Oregon;Isaacs;Blaise;4
2175;Oregon;Jarratt;Donald;3
5166;Oregon;Jennings;Floyd;5
4694;Oregon;Jenson;Joanne;2
17446;Oregon;Jischke;Genevieve;3
17394;Oregon;Jorgenson;Karl;5
8048;Oregon;Kalbfleisch;April;5
7456;Oregon;Kamas;Vangie;8
4316;Oregon;Kawanami;Isaiah;9
524;Oregon;Keeter;Marge;8
7713;Oregon;Keseloff;Miguel;7
8926;Oregon;Kesler;Marion;1
7528;Oregon;Khan;T. Claire;8
4931;Oregon;Kilgore;Sange;4
15274;Oregon;Kindall;Nona;7
9653;Oregon;Kingslely;Coy;5
11987;Oregon;Kline;Vicki;1
10478;Oregon;Knox;Sabrina;2
301;Oregon;Kochis;Robyn;5
16146;Oregon;Koehlinger;Aurelia;6
14005;Oregon;Kohl;McKinley;6
854;Oregon;Kosanovich;Lindsey;7
391;Oregon;Kostanick;Reta;7
4053;Oregon;Kraft;Cathleen;3
3833;Oregon;Krohn;Mila;4
19410;Oregon;Kuhlman;Lora;4
7499;Oregon;Kyle;Darryl;6
12011;Oregon;LaTulippe;Mary Katherine;6
1632;Oregon;Lambert;Dean;7
12737;Oregon;Larrance;Reba;7
11216;Oregon;Lawrence;Tressa;5
13787;Oregon;Lemay;Olivia;3
4978;Oregon;Leming;Janel;4
85;Oregon;Lepro;Mary;7
3486;Oregon;Lessum;Jauire;5
18846;Oregon;Lewis;Danetta;1
11095;Oregon;Lilley;Kali;3
7308;Oregon;Liven;Renee;7
11676;Oregon;Loomer;Ariana;6
13729;Oregon;Lorenzo;Achari;4
173;Oregon;Lowery;Mavis;3
11347;Oregon;Lubar;Inge;7
62;Oregon;Lundy;Nyya;7
10053;Oregon;Lutes;Eugene;5
2254;Oregon;Luttrell;Dee;5
7752;Oregon;Lynn;Carolee;8
8892;Oregon;Madrid;Blanca;3
2979;Oregon;Madrid;Geoff;8
11950;Oregon;Manchester;Everrett;5
1515;Oregon;Manown;Ann;6
97;Oregon;Marco;Melvyn;2
990;Oregon;Marcotte;April;6
11687;Oregon;Martensen;Jessica;6
9645;Oregon;Marthay;Annabel;6
1784;Oregon;Martz;Branna;4
5988;Oregon;Massett;Mira;9
5056;Oregon;Massey;Casilda;3
230;Oregon;Mathew;Zach;5
10119;Oregon;Mausner;Candius;8
15617;Oregon;McCain;Adele;3
18243;Oregon;McCarty;Jaye;2
15916;Oregon;McGuin;Bennie;7
1510;Oregon;Mcauliffe;Andrew;8
5527;Oregon;Mcgee;Palmer;6
17711;Oregon;Mendell;Willa Dee;3
16651;Oregon;Mendoza;Clarice;7
9760;Oregon;Mendoza;Lavonne;5
5581;Oregon;Mendoza;Mary Dinna;4
8068;Oregon;Metyer;Anamaria;6
13609;Oregon;Meyer;Deloy;6
6911;Oregon;Miller;Tammy;8
10865;Oregon;Millet;Carolina;10
17961;Oregon;Millett;Jeremy;2
5381;Oregon;Minker;Tarryn;5
2195;Oregon;Moncrieff;Beata;7
8290;Oregon;Moorehead;Tyler;3
2483;Oregon;Moreno;Camille;6
1540;Oregon;Myers;Candius;3
18362;Oregon;Mynoio;Lynda;1
17982;Oregon;Nightingale;Orlando;5
15073;Oregon;Noffsinger;Talmadge;7
7988;Oregon;Norman;Patt;2
3821;Oregon;Nowmer;Korri;7
13698;Oregon;Odenthal;Vicky;3
15434;Oregon;Oettel;Winston;6
12576;Oregon;Olenzek;Zelma;5
6673;Oregon;Pacino;Ashlie;3
16606;Oregon;Paczay;Reinhold;5
2944;Oregon;Park;Cherie;7
3863;Oregon;Parker;Joy;3
1860;Oregon;Parsons;Tandy;6
7630;Oregon;Patera;Art;4
3621;Oregon;Paz;Marloe;3
268;Oregon;Peal;Eriko;8
11;Oregon;Pennington;Emilo;7
19274;Oregon;Pereira;Blaise;3
6566;Oregon;Petranoff;Suzanne;6
14061;Oregon;Pfundstein;Carrie;3
8631;Oregon;Pickering;Wreatha;6
19219;Oregon;Pickett;Nelson;4
15216;Oregon;Pietrs;Susana;6
2878;Oregon;Poh;Mary Anne;8
1898;Oregon;Ponce;Alinor;5
17572;Oregon;Pool;M. Carol;3
18638;Oregon;Prien;Rama;3
17093;Oregon;Quinonez;Maudlyn;2
5644;Oregon;Quintana;Ellen;2
7129;Oregon;Raberg;Jennie;4
3906;Oregon;Rafferty;Rosalia;4
15230;Oregon;Ramer;Nicolas;5
19464;Oregon;Reardon;Theo;3
9257;Oregon;Rice;Dora;2
3810;Oregon;Rickert;Benny;7
16129;Oregon;Rivkin;Rodney;4
11008;Oregon;Roach;Naoma;2
16480;Oregon;Roche;Selena;4
15491;Oregon;Rothstein;Margret;2
8941;Oregon;Ruiz;Terri;3
16206;Oregon;Runyon;Darrel;2
17327;Oregon;Ruybol;Fern;1
5257;Oregon;Sabosky;Cary;9
12699;Oregon;Saeedi;Molly;5
2568;Oregon;Salas;Avis;7
13850;Oregon;Salka;Kendrick;6
3203;Oregon;Sandy Kurtz;Gary;8
7393;Oregon;Schaffer;Muffy;5
14947;Oregon;Schofield;Jeannette;5
2340;Oregon;Schranz;Shari-Lynn;4
6463;Oregon;Schuetz;Zelah;5
6358;Oregon;Schuh;Jules;2
3487;Oregon;Seck;Wathalee;6
11619;Oregon;Shafer;Martha (Kay);2
19493;Oregon;Shaffer;Fraces;2
9184;Oregon;Shehorn;Gunda;8
13607;Oregon;Sherry;Alma;6
6110;Oregon;Sherry;Zarmina;5
18560;Oregon;Sibert;Roland;2
3225;Oregon;Sincich;Atallah;7
19775;Oregon;Singh;Henrietta;1
14171;Oregon;Siu;Wathalee;5
18648;Oregon;Slentz;Suzanna;5
17137;Oregon;Sloan;Neal;7
3367;Oregon;Smrha;Kindra;7
7276;Oregon;Sobotka;Aguido;6
12700;Oregon;Soiland;Erre;6
3396;Oregon;Son;Lea;5
13226;Oregon;Sondag;Ole;6
3359;Oregon;Souders;Chey;5
12784;Oregon;Sousa;Fay;6
11535;Oregon;Sowards;Terry;7
10956;Oregon;Spangler;Lyall;4
16217;Oregon;Specht;Maurice;2
4775;Oregon;Spicer;Hortencia;6
13567;Oregon;Spinks;Clyde;3
7251;Oregon;Stafforini;Beverly;8
16990;Oregon;Staiglesia;Cheyrl;4
402;Oregon;Stamison;Kimbra;4
4759;Oregon;Stanford;Gladys;6
2490;Oregon;Stanz;Creta;4
18644;Oregon;Stapleton;J. Kathleen;3
13735;Oregon;Stayton;Bret;7
19759;Oregon;Steeves;Murray;2
19715;Oregon;Stenberg;Avis;1
1339;Oregon;Stensvold;Lou;7
4419;Oregon;Stetler;Troilus;4
6446;Oregon;Stidham;Seferino;4
4441;Oregon;Stiltner;Mikkal;3
10067;Oregon;Stine;Bret;9
2238;Oregon;Stockman;Ingrid;2
7293;Oregon;Stulass;Heath;2
3572;Oregon;Stumm;Deborah;8
395;Oregon;Suarez;Veronika;2
7270;Oregon;Suniga;Broadway;7
14692;Oregon;Swanson;Sergio;2
5334;Oregon;Tabb;Daryce;3
7680;Oregon;Tallant;Jeffrey;7
8839;Oregon;Tate;Clara;4
11864;Oregon;Teh;Kurt;7
17919;Oregon;Thierry;Branwen;7
7041;Oregon;Tibbs;Chellie;8
6838;Oregon;Toevs;Bernard;9
8234;Oregon;Tolle;Nelda;6
12324;Oregon;Tompkins;Amber;5
13244;Oregon;Tompkins;Cyril;6
10093;Oregon;Toms;Cian;2
17721;Oregon;Topp;Theodore;3
1120;Oregon;Torres;Fredrick;6
7545;Oregon;Traise;Tai;1
4200;Oregon;Tresca;Barry;7
15729;Oregon;Tresso;Rosalia;5
13458;Oregon;Tuazon;Angie;4
2459;Oregon;Tubbs;Beverly;4
14459;Oregon;Tuttle;Rick;4
9999;Oregon;Tyler;Gina;5
9206;Oregon;Ureste;Ted;7
13241;Oregon;Ursick;Kiesha;3
1671;Oregon;Valles;Conrad;4
14187;Oregon;Van Antwerp;Dante;5
5523;Oregon;Van Hoboken;Onetha;7
730;Oregon;Vanderlinden;Samuel;8
8793;Oregon;Vansant;Charlemagne;8
11555;Oregon;Veistracten;Lili;6
10563;Oregon;Velasquez;Anne Marie;4
3147;Oregon;Velasquez;Walta;5
19450;Oregon;Vellos;Allison;1
2438;Oregon;Vierthaler;Donna;5
3443;Oregon;Vilsker;Nestor;6
3695;Oregon;Vlass;Daryl;6
7161;Oregon;Vrell;Preston;3
1106;Oregon;Vrins;Tracey;1
1064;Oregon;Walcott;Viva;3
9808;Oregon;Walhe;Freda;4
5239;Oregon;Walmsley;Evertt;5
6601;Oregon;Wanlass;Kristin;4
7405;Oregon;Watson;Liliana;6
17313;Oregon;Wedekind;Stuart;5
11016;Oregon;Werner, Jr.;Lindley;6
17863;Oregon;Whelan;Jamie;2
8661;Oregon;Woodford;Jewel;6
10270;Oregon;Woodrow;Merritt;9
11241;Oregon;Wopperer;Edwin;3
13644;Oregon;Wright;Sylvia;8
10733;Oregon;Wright III;Boyd;5
9471;Oregon;Wyro;Constance;7
597;Oregon;Yaeckel;Michael John;6
3741;Oregon;Yeauger;Rudolf;7
4840;Oregon;Ysmael;Lavonne;6
6490;Oregon;Zeller;Parker;2
10367;Oregon;Zeretzke;Lester;4
18036;Oregon;Zucconi;Rana;4
6103;Oregon;Zweifel;Rene;4
15650;Oregon;Zysko;Peffy;5
13931;Pennsylvania;Adalat;Coletta;6
16639;Pennsylvania;Addante;Surinder;4
1146;Pennsylvania;Afana;Salome;4
18579;Pennsylvania;Agee;Crystal;3
19561;Pennsylvania;Agnew;Barrett;4
10600;Pennsylvania;Akiyama;Lita;6
3836;Pennsylvania;Albrecht;Dawn;2
17990;Pennsylvania;Aldridge;Lavar;7
7780;Pennsylvania;Amidei;Liza Marie;6
9157;Pennsylvania;Amland;Raymond;4
8210;Pennsylvania;Anaya;Sandra Kay;6
10352;Pennsylvania;Ancheta;Carlo;5
14876;Pennsylvania;Aparisio;Ramon;1
1777;Pennsylvania;Arbaiza;Maxine;5
17068;Pennsylvania;Archie;Benny;7
8587;Pennsylvania;Augusts;Ritchie;7
15471;Pennsylvania;Autobee;Rachel;4
170;Pennsylvania;Avaloz;Bridget;8
7367;Pennsylvania;Ayers;Clay;1
10824;Pennsylvania;Bagley;Jacob;5
13220;Pennsylvania;Bakkie;Ervan;4
10742;Pennsylvania;Balestrieri;Mitchell;3
17214;Pennsylvania;Barnette;Medra;2
358;Pennsylvania;Basile;Rubi;2
6884;Pennsylvania;Battistelli;Avis;3
11595;Pennsylvania;Baugh;Gaylord;3
12946;Pennsylvania;Bederman;Conrad;4
13606;Pennsylvania;Bellamy;Morgan;4
17044;Pennsylvania;Belloni;F. Keith;2
16394;Pennsylvania;Benight;Lige;2
14504;Pennsylvania;Benson;Phyillis;3
3072;Pennsylvania;Berg;Vance;11
7332;Pennsylvania;Bick;Carla;4
719;Pennsylvania;Bielawski;Ruby Kaye;4
12444;Pennsylvania;Birdwhistell;Cian;5
10924;Pennsylvania;Birmingham;Michael John;6
3209;Pennsylvania;Blasinski;Everette;7
8499;Pennsylvania;Blauvelt;Jacky;7
11569;Pennsylvania;Bogott;Gino;10
18639;Pennsylvania;Bohn;Eileen;6
4088;Pennsylvania;Bollacker;Ava;6
10579;Pennsylvania;Bolling;Alexandra;3
18384;Pennsylvania;Bonenberger;Eriko;4
1576;Pennsylvania;Borders;Susana;3
4948;Pennsylvania;Boutte;Ann-christine;8
2889;Pennsylvania;Bove;Joanna;4
3246;Pennsylvania;Brang;Ann-christine;5
14182;Pennsylvania;Brant;Angie;5
9164;Pennsylvania;Bray;Shari;6
5759;Pennsylvania;Brewster;Elke;7
9614;Pennsylvania;Brinkd;Louisa;9
10239;Pennsylvania;Brotherton;Herman;8
7926;Pennsylvania;Brubaker;Petrina;4
1309;Pennsylvania;Brunner;Candice;4
15717;Pennsylvania;Brydum;Renato;2
3145;Pennsylvania;Buchanan;Mary;4
12175;Pennsylvania;Buell;Sheila;4
19089;Pennsylvania;Bullington;Walker;2
10972;Pennsylvania;Burkamp;Clarence;3
6259;Pennsylvania;Burr;Sergio;4
13982;Pennsylvania;Caldwell;Carlos;5
1057;Pennsylvania;Calleja;Selina;7
4584;Pennsylvania;Cammon;Sergio;7
12887;Pennsylvania;Campen;Reeda;4
15977;Pennsylvania;Campos;Lenora;7
6999;Pennsylvania;Carby;Marion;7
1793;Pennsylvania;Cardenas;Lindsey;4
4730;Pennsylvania;Cardoza;Claire;7
17459;Pennsylvania;Carl;Jaime;6
9344;Pennsylvania;Carol Shannon;Ingmar;6
6137;Pennsylvania;Carpenter;Roselie;7
18146;Pennsylvania;Carroll;Orville;6
4507;Pennsylvania;Castorena;Jonathan;5
5700;Pennsylvania;Catian;Arlis (Billie);5
2139;Pennsylvania;Cavagnaro;Nona;8
19075;Pennsylvania;Cavestany;Alfonso;2
9102;Pennsylvania;Cetnar;Blaise;5
4355;Pennsylvania;Cetnar;Mara;6
14491;Pennsylvania;Cezar;M. Diann;6
8448;Pennsylvania;Chano;Marge;5
10210;Pennsylvania;Chapla;Weston;6
9265;Pennsylvania;Chatwin;Carmen;4
3838;Pennsylvania;Chaze;Miriam;10
8093;Pennsylvania;Cheever;Janelle;7
7011;Pennsylvania;Chesnut;Jodan;4
5592;Pennsylvania;Childers;May;6
4875;Pennsylvania;Cholewa;Mariann;6
15714;Pennsylvania;Churchill;Christoper;5
15047;Pennsylvania;Cicerelli;Jean;3
2098;Pennsylvania;Cirrone;Luella;4
9833;Pennsylvania;Claverie;Hillaine;4
16782;Pennsylvania;Clott;Fredrick;6
1094;Pennsylvania;Clouse;Corey;5
5350;Pennsylvania;Coe;Dennis;5
11304;Pennsylvania;Cogburn;Victor;4
7783;Pennsylvania;Collard;Manu;6
17067;Pennsylvania;Corum;Rosario;2
19736;Pennsylvania;Cossairt;Lorena;1
10797;Pennsylvania;Couch;Rachel;2
13745;Pennsylvania;Coyne;Marialice;6
10443;Pennsylvania;Creager;Rodley;2
6337;Pennsylvania;Cunningham;Freddie;3
8084;Pennsylvania;Daly;Deanna;4
6945;Pennsylvania;Damore;Dorothy;5
4;Pennsylvania;Dare;Annabelle;7
9412;Pennsylvania;De Herrera;Darrell;6
3126;Pennsylvania;DeRusso;Bambi;4
8795;Pennsylvania;DeVita;Maryjane;4
8917;Pennsylvania;Demmitt;Joan Anderson;6
1739;Pennsylvania;Desalvo;Carrie;5
2670;Pennsylvania;Difatta;Dorine;3
6195;Pennsylvania;Dion;Shirley;7
8824;Pennsylvania;Docktar;Dee;8
12119;Pennsylvania;Docktar;Gino;8
13328;Pennsylvania;Doidge;Jean;7
13188;Pennsylvania;Doidge;Reta;5
11351;Pennsylvania;Dolzanie;Shauna;3
6708;Pennsylvania;Dozier;Allison;3
8536;Pennsylvania;Duff;Sharona;6
10836;Pennsylvania;Ecoffey;Vala;8
5924;Pennsylvania;Elmer;Edmund;3
11492;Pennsylvania;Elson;Evelyn;3
15817;Pennsylvania;Farino;Dorothea;3
19122;Pennsylvania;Fiedler;Mona;3
13831;Pennsylvania;Fike;Katie;4
10317;Pennsylvania;Finke;Lino;4
9354;Pennsylvania;Finke;Martha;7
14146;Pennsylvania;Finke;Patta;7
14916;Pennsylvania;Folden;Barney;3
13303;Pennsylvania;Folden;Leopoldo;3
19462;Pennsylvania;Formanek;Garnis;1
15871;Pennsylvania;Forsberg;Corrina;7
9337;Pennsylvania;Furst;Forrest;4
19843;Pennsylvania;Garft;Ernesto;2
4289;Pennsylvania;Garza;Shari-Lynn;7
5093;Pennsylvania;Genchi;Viva;13
13320;Pennsylvania;Gerlock;Kamal;8
17193;Pennsylvania;Gibson;Garilyn;8
9460;Pennsylvania;Gilson;Thoa;5
8358;Pennsylvania;Ginsbach;Perpetua;6
12491;Pennsylvania;Goldsmith;Chelsea;7
11424;Pennsylvania;Goodwin;Cindy;4
11442;Pennsylvania;Green;Staci;7
6715;Pennsylvania;Griebel;Lindy;9
8249;Pennsylvania;Grosvenor;Tanya;2
15981;Pennsylvania;Gutirrez;Rob;5
4755;Pennsylvania;Hagar;Eunice;4
12204;Pennsylvania;Hahn;Krystle;9
6818;Pennsylvania;Hanten;Tuyet;4
17450;Pennsylvania;Hathcock;Candida;4
274;Pennsylvania;Hathi;Dominick;8
12648;Pennsylvania;Havens;Ruth;2
13911;Pennsylvania;Hedrick;Amato;8
4997;Pennsylvania;Henson;Renee;7
3584;Pennsylvania;Herren;Cali;9
18826;Pennsylvania;Herrick;Chuck;3
14567;Pennsylvania;Higginbotham;Heath;6
3866;Pennsylvania;Hijar;Hilario;6
10191;Pennsylvania;Hill;Leopoldo;4
4727;Pennsylvania;Hilterbran;Charity;4
16442;Pennsylvania;Hilterbran;Rosella;2
8414;Pennsylvania;Hinzman;Polly;7
12302;Pennsylvania;Horning;Charleen;4
18429;Pennsylvania;Hoskins;Everrett;4
13294;Pennsylvania;Hubersberger;Theo;3
12367;Pennsylvania;Hubert;Regina;6
7427;Pennsylvania;Huddleston;Conley;6
12763;Pennsylvania;Hunter;Michelle;8
1635;Pennsylvania;Hurt;Isabella;6
14136;Pennsylvania;Hyland;Willa Dee;5
8739;Pennsylvania;Irvin;Nicole;6
6390;Pennsylvania;Irving;Robyn;9
5299;Pennsylvania;Isham;Jim;7
18767;Pennsylvania;Izumi;Kathi;3
2119;Pennsylvania;Janik;Marlee;2
8493;Pennsylvania;Janusiewicz;Myriam;6
12231;Pennsylvania;Jaramillo;Erin;4
14795;Pennsylvania;Jobe;Walta;8
15319;Pennsylvania;Jorgenson;Phyillis;1
4761;Pennsylvania;Jussell;Jovita;8
4224;Pennsylvania;Kaiser;Lorelei;6
10878;Pennsylvania;Kanagy;Madeline;7
1949;Pennsylvania;Kaplan;Adele;7
16434;Pennsylvania;Kelliher;Caroline;6
2174;Pennsylvania;Kinsner;Jerilyn;3
8652;Pennsylvania;Kintner;Maxine;6
11218;Pennsylvania;Kochis;Everett;4
7591;Pennsylvania;Kochle;Deirdre;4
18017;Pennsylvania;Kohl;Iris;3
16014;Pennsylvania;Koon;Nicholas;4
19112;Pennsylvania;Korber;Anamaria;5
5553;Pennsylvania;Krassowski;Cecil;3
2639;Pennsylvania;Kriete;Irvin;8
5201;Pennsylvania;Kwiatek;Ramona;6
6661;Pennsylvania;Lackey;Camille;8
19463;Pennsylvania;Lafferty;Blaise;3
7681;Pennsylvania;Lair;Jeanie;7
16360;Pennsylvania;Larger;Staci;5
7103;Pennsylvania;Larkin;Lisa;8
17578;Pennsylvania;Laudenslager;Clinton;5
7622;Pennsylvania;Lease;Marinell;6
3214;Pennsylvania;Leatherman;Mary Ann;3
18500;Pennsylvania;Lebaron;Susana;3
19837;Pennsylvania;Leck;Ava;1
2863;Pennsylvania;Lerner;Candius;6
16320;Pennsylvania;Lima;Jacquie;4
19918;Pennsylvania;Lindsey;Yao-chun;2
19460;Pennsylvania;Lippman;Colonel;3
11712;Pennsylvania;Lubar;Santosh;4
5646;Pennsylvania;Lujan;L. Troy;7
19250;Pennsylvania;Lundy;Lila;2
17699;Pennsylvania;Magenheimer;Takako;4
14236;Pennsylvania;Maher;Jackie;7
5955;Pennsylvania;Mahoney;La Wanda;3
15377;Pennsylvania;Manchester;Vartkes;5
1763;Pennsylvania;Marcum;Marleen;7
8600;Pennsylvania;Marinello;Browl;5
8203;Pennsylvania;Martine;Eudora;6
18144;Pennsylvania;Mason;A. Joyce;4
9763;Pennsylvania;Massett;Eula;4
11896;Pennsylvania;Matter;Rodger;8
16663;Pennsylvania;Mausner;Lanette;5
9877;Pennsylvania;Maybrier;Tokio;5
18171;Pennsylvania;McAuliffe;Clifford;2
16964;Pennsylvania;McCafferty;Ava;1
17298;Pennsylvania;McLallen;Zennen;5
12676;Pennsylvania;McLinskey;Jimmy;4
10507;Pennsylvania;McWherter;Jewel;3
6003;Pennsylvania;Mcevoy;Kym;8
19711;Pennsylvania;Mehalovitz;Claudine;4
10423;Pennsylvania;Mendez;Logan;4
10590;Pennsylvania;Meston;Annabelle;3
1506;Pennsylvania;Mihalek;Kathy;2
6947;Pennsylvania;Moncrieff;Mary Francis;8
3452;Pennsylvania;Moore;Sue Ann;4
13746;Pennsylvania;Morus;Danae;3
8386;Pennsylvania;Mramor;Ricardo;6
10102;Pennsylvania;Mulder;Soledad;8
14989;Pennsylvania;Munday;Geraldine;7
10607;Pennsylvania;Munhall;Lanette;3
18118;Pennsylvania;Munoz;Erik;4
6521;Pennsylvania;Nakauchi;Vince;5
7014;Pennsylvania;Nelly;Kameron;1
5338;Pennsylvania;Nelms;Ann-christine;6
7037;Pennsylvania;Netz;Lejeana;5
9954;Pennsylvania;Norick;Teong;8
18265;Pennsylvania;Novreske;Flossie;6
4142;Pennsylvania;Odor;H.;4
15120;Pennsylvania;Oliphant;Marianne;1
4298;Pennsylvania;Olquin;Estela;6
